customer_id,name,email,phone,country,city,registration_date
CUST75957973,Sandra Perez,sandra.perez519@example.com,+1-822-163-6406,Brazil,Unknown,2025-06-04 20:58:32.794066
CUST70944226,Susan Lewis,susan.lewis809@example.com,+1-168-821-9402,Japan,Unknown,2025-12-27 20:58:32.794066
CUST11440870,John Anderson,john.anderson858@example.com,+1-203-166-2966,Brazil,Unknown,2025-05-19 20:58:32.794066
CUST18412702,Elizabeth Lewis,elizabeth.lewis219@example.com,+1-787-933-1876,South Korea,Unknown,2025-09-02 20:58:32.794066
CUST53374276,Matthew Moore,matthew.moore12@example.com,+1-519-106-3670,Sweden,Unknown,2025-12-05 20:58:32.794066
CUST47710340,Richard Sanchez,richard.sanchez198@example.com,+1-971-340-9089,France,Nice,2025-03-04 20:58:32.794066
CUST37047941,Andrew Perez,andrew.perez562@example.com,+1-740-428-7135,Mexico,Unknown,2026-01-11 20:58:32.794066
CUST51361510,Robert Jackson,robert.jackson761@example.com,+1-495-420-5100,France,Toulouse,2025-09-17 20:58:32.794066
CUST60952634,Joseph Taylor,joseph.taylor410@example.com,+1-813-816-6500,Germany,Berlin,2025-11-10 20:58:32.794066
CUST98815685,Mary Walker,mary.walker75@example.com,+1-886-750-5586,Germany,Cologne,2025-05-24 20:58:32.794066
CUST31230214,Robert Lee,robert.lee832@example.com,+1-569-891-3500,Canada,Ottawa,2025-01-19 20:58:32.794066
CUST39312430,Michelle Taylor,michelle.taylor398@example.com,+1-792-345-7237,Singapore,Unknown,2026-01-15 20:58:32.794066
CUST66424439,John Taylor,john.taylor807@example.com,+1-101-896-2872,South Korea,Unknown,2026-01-28 20:58:32.794066
CUST67694225,Karen Garcia,karen.garcia263@example.com,+1-958-104-5863,Sweden,Unknown,2024-12-20 20:58:32.794066
CUST67330379,Daniel Martinez,daniel.martinez454@example.com,+1-387-297-5979,Brazil,Unknown,2025-08-15 20:58:32.794066
CUST73226655,Daniel Harris,daniel.harris604@example.com,+1-710-613-8162,Netherlands,Unknown,2025-09-03 20:58:32.794066
CUST29510774,David Davis,david.davis147@example.com,+1-181-223-8296,Spain,Unknown,2025-06-06 20:58:32.794066
CUST88658581,Mary Martinez,mary.martinez455@example.com,+1-173-486-1943,Denmark,Unknown,2025-10-16 20:58:32.794066
CUST93577986,Elizabeth Lee,elizabeth.lee192@example.com,+1-812-748-4827,Singapore,Unknown,2025-11-17 20:58:32.794066
CUST76625942,Linda Wilson,linda.wilson69@example.com,+1-218-521-7561,Spain,Unknown,2026-02-19 20:58:32.794066
CUST49790859,Margaret Perez,margaret.perez338@example.com,+1-871-199-5621,Singapore,Unknown,2024-02-20 20:58:32.794066
CUST03526070,Susan Jones,susan.jones931@example.com,+1-729-679-6329,France,Nice,2025-11-20 20:58:32.794066
CUST07222654,James Gonzalez,james.gonzalez655@example.com,+1-787-434-8001,Spain,Unknown,2024-09-20 20:58:32.794066
CUST34726257,Matthew Smith,matthew.smith590@example.com,+1-643-517-3848,France,Nice,2025-11-05 20:58:32.794066
CUST90754129,Charles Moore,charles.moore363@example.com,+1-925-369-7587,Japan,Unknown,2025-09-17 20:58:32.794066
CUST60163554,Ashley Robinson,ashley.robinson461@example.com,+1-176-310-2337,France,Marseille,2026-02-11 20:58:32.794066
CUST77832701,James Walker,james.walker641@example.com,+1-534-703-8924,Spain,Unknown,2025-10-12 20:58:32.794066
CUST54994050,Thomas Harris,thomas.harris482@example.com,+1-930-611-8904,Denmark,Unknown,2024-07-11 20:58:32.794066
CUST81166420,Patricia Brown,patricia.brown593@example.com,+1-752-400-6048,Japan,Unknown,2025-07-28 20:58:32.794066
CUST54429013,Steven Hernandez,steven.hernandez551@example.com,+1-615-423-7440,Italy,Unknown,2024-04-27 20:58:32.794066
CUST76267847,Charles Taylor,charles.taylor279@example.com,+1-373-838-1612,France,Nice,2025-06-30 20:58:32.794066
CUST96295075,Mary Perez,mary.perez173@example.com,+1-961-266-7622,Australia,Perth,2026-01-18 20:58:32.794066
CUST01544279,Lisa Robinson,lisa.robinson583@example.com,+1-753-738-2806,United Kingdom,London,2024-02-20 20:58:32.794066
CUST19160628,Mark Johnson,mark.johnson848@example.com,+1-708-662-3597,Canada,Vancouver,2026-02-01 20:58:32.794066
CUST78130666,Richard Martin,richard.martin948@example.com,+1-916-429-5276,United States,Los Angeles,2025-12-12 20:58:32.794066
CUST90268655,Joseph Lewis,joseph.lewis317@example.com,+1-821-820-2835,Mexico,Unknown,2025-09-05 20:58:32.794066
CUST30048230,Michelle Lee,michelle.lee604@example.com,+1-558-153-7537,Australia,Adelaide,2024-08-24 20:58:32.794066
CUST67169533,Susan Miller,susan.miller587@example.com,+1-832-916-4264,United States,Phoenix,2025-01-17 20:58:32.794066
CUST51308780,Anthony Perez,anthony.perez889@example.com,+1-617-105-9526,India,Mumbai,2024-02-20 20:58:32.794066
CUST15256835,Mark Williams,mark.williams867@example.com,+1-684-160-4159,Denmark,Unknown,2025-11-03 20:58:32.794066
CUST19754357,Thomas Robinson,thomas.robinson927@example.com,+1-341-338-9771,Spain,Unknown,2025-05-15 20:58:32.794066
CUST37824048,Linda Anderson,linda.anderson487@example.com,+1-248-515-7345,Australia,Brisbane,2025-10-03 20:58:32.794066
CUST24242167,Thomas Moore,thomas.moore805@example.com,+1-663-180-9313,Germany,Berlin,2026-02-19 20:58:32.794066
CUST40680703,David Williams,david.williams638@example.com,+1-697-220-3419,Italy,Unknown,2026-02-05 20:58:32.794066
CUST36724558,Joshua Miller,joshua.miller319@example.com,+1-693-376-3143,Germany,Frankfurt,2025-05-16 20:58:32.794066
CUST50282256,Richard Rodriguez,richard.rodriguez552@example.com,+1-534-843-7170,United Kingdom,London,2025-07-18 20:58:32.794066
CUST38185477,Kimberly Hernandez,kimberly.hernandez856@example.com,+1-135-107-8980,Mexico,Unknown,2025-09-22 20:58:32.794066
CUST11427882,Jennifer Sanchez,jennifer.sanchez661@example.com,+1-260-991-7582,Australia,Sydney,2025-11-22 20:58:32.794066
CUST95576237,Betty Robinson,betty.robinson31@example.com,+1-262-941-5232,Canada,Calgary,2025-02-16 20:58:32.794066
CUST12684115,Paul Miller,paul.miller346@example.com,+1-874-599-4582,Sweden,Unknown,2025-05-15 20:58:32.794066
CUST32485038,Mary Lee,mary.lee219@example.com,+1-287-467-2718,Norway,Unknown,2025-05-11 20:58:32.794066
CUST43858179,Patricia Lee,patricia.lee835@example.com,+1-374-143-9361,France,Toulouse,2025-10-26 20:58:32.794066
CUST67416475,Joshua Williams,joshua.williams853@example.com,+1-515-954-3670,Singapore,Unknown,2025-05-24 20:58:32.794066
CUST76016756,Betty Rodriguez,betty.rodriguez79@example.com,+1-488-422-6577,France,Paris,2025-07-31 20:58:32.794066
CUST21142977,Lisa Moore,lisa.moore853@example.com,+1-788-398-9324,South Korea,Unknown,2026-02-17 20:58:32.794066
CUST09652320,Christopher Walker,christopher.walker197@example.com,+1-803-589-1455,Spain,Unknown,2026-02-03 20:58:32.794066
CUST29120056,Matthew Thompson,matthew.thompson255@example.com,+1-843-147-5156,Singapore,Unknown,2025-09-24 20:58:32.794066
CUST90300738,Donna Martin,donna.martin266@example.com,+1-339-718-5948,Australia,Melbourne,2025-08-17 20:58:32.794066
CUST03831802,Donald Garcia,donald.garcia568@example.com,+1-254-639-6331,Australia,Melbourne,2025-07-06 20:58:32.794066
CUST27585031,Emily Ramirez,emily.ramirez300@example.com,+1-840-176-1247,Sweden,Unknown,2025-06-03 20:58:32.794066
CUST42175247,Donald Taylor,donald.taylor446@example.com,+1-340-281-9448,Australia,Melbourne,2025-11-29 20:58:32.794066
CUST14571425,Mary Harris,mary.harris185@example.com,+1-228-887-1639,South Korea,Unknown,2025-12-16 20:58:32.794066
CUST38694570,Christopher Harris,christopher.harris411@example.com,+1-291-574-3266,United Kingdom,Birmingham,2025-01-11 20:58:32.794066
CUST71200031,Michael Lee,michael.lee174@example.com,+1-228-750-8633,Sweden,Unknown,2026-01-11 20:58:32.794066
CUST32997314,Sarah Moore,sarah.moore215@example.com,+1-784-713-4129,Singapore,Unknown,2025-07-15 20:58:32.794066
CUST59496058,Kimberly Jones,kimberly.jones962@example.com,+1-837-719-8552,Mexico,Unknown,2025-11-24 20:58:32.794066
CUST14133576,Christopher Lewis,christopher.lewis773@example.com,+1-313-425-1275,Australia,Adelaide,2025-06-07 20:58:32.794066
CUST60244298,James Lewis,james.lewis368@example.com,+1-473-597-1101,Canada,Ottawa,2025-12-29 20:58:32.794066
CUST78417383,Daniel Gonzalez,daniel.gonzalez342@example.com,+1-901-277-2328,Mexico,Unknown,2024-02-20 20:58:32.794066
CUST20391004,Ashley Williams,ashley.williams296@example.com,+1-161-499-5880,Australia,Sydney,2025-07-05 20:58:32.794066
CUST44931265,Charles Rodriguez,charles.rodriguez786@example.com,+1-916-415-4751,Denmark,Unknown,2026-02-17 20:58:32.794066
CUST04120464,Andrew Perez,andrew.perez573@example.com,+1-169-899-3612,Spain,Unknown,2024-06-14 20:58:32.794066
CUST94118254,Robert Lewis,robert.lewis486@example.com,+1-901-574-9948,Singapore,Unknown,2025-02-14 20:58:32.794066
CUST12772444,Steven Miller,steven.miller704@example.com,+1-967-828-3611,Singapore,Unknown,2026-02-13 20:58:32.794066
CUST02143627,William Williams,william.williams595@example.com,+1-290-893-4042,Australia,Adelaide,2025-10-09 20:58:32.794066
CUST20165608,Donald Thomas,donald.thomas498@example.com,+1-728-115-8962,Netherlands,Unknown,2024-10-09 20:58:32.794066
CUST62586642,Michelle Martin,michelle.martin109@example.com,+1-774-935-9272,Denmark,Unknown,2025-07-31 20:58:32.794066
CUST98220725,Kimberly Perez,kimberly.perez826@example.com,+1-670-241-5511,United States,Chicago,2026-01-25 20:58:32.794066
CUST20191200,Betty White,betty.white699@example.com,+1-671-875-8170,Brazil,Unknown,2024-08-27 20:58:32.794066
CUST80522099,Steven Walker,steven.walker654@example.com,+1-211-863-9152,Brazil,Unknown,2026-02-18 20:58:32.794066
CUST72294323,Barbara Smith,barbara.smith826@example.com,+1-363-700-4507,South Korea,Unknown,2025-09-28 20:58:32.794066
CUST48529074,Jessica Sanchez,jessica.sanchez891@example.com,+1-483-916-9301,Germany,Frankfurt,2025-10-22 20:58:32.794066
CUST64998114,Michelle Sanchez,michelle.sanchez555@example.com,+1-681-508-6613,Netherlands,Unknown,2025-02-02 20:58:32.794066
CUST39592071,Michael Sanchez,michael.sanchez138@example.com,+1-776-378-1470,Singapore,Unknown,2025-11-28 20:58:32.794066
CUST12655526,Donald Taylor,donald.taylor514@example.com,+1-547-950-9579,Netherlands,Unknown,2025-05-06 20:58:32.794066
CUST68327666,Anthony Jones,anthony.jones885@example.com,+1-823-105-4318,Brazil,Unknown,2026-01-31 20:58:32.794066
CUST45606993,Kimberly Martinez,kimberly.martinez295@example.com,+1-562-639-2184,Italy,Unknown,2025-11-04 20:58:32.794066
CUST11074848,William Hernandez,william.hernandez372@example.com,+1-673-878-2140,Brazil,Unknown,2026-01-06 20:58:32.794066
CUST66810208,Barbara Gonzalez,barbara.gonzalez918@example.com,+1-210-769-3744,Italy,Unknown,2025-12-13 20:58:32.794066
CUST88066449,Richard Gonzalez,richard.gonzalez965@example.com,+1-367-975-3698,Sweden,Unknown,2024-10-08 20:58:32.794066
CUST95162483,Karen Thomas,karen.thomas442@example.com,+1-162-166-1051,Mexico,Unknown,2025-12-28 20:58:32.794066
CUST86676166,Jessica Jackson,jessica.jackson339@example.com,+1-439-351-1663,Japan,Unknown,2025-10-30 20:58:32.794066
CUST41956736,Anthony Walker,anthony.walker151@example.com,+1-257-910-6022,Mexico,Unknown,2025-09-06 20:58:32.794066
CUST65456412,Sarah Martin,sarah.martin587@example.com,+1-176-834-4506,Germany,Berlin,2025-09-26 20:58:32.794066
CUST70401802,Daniel Jones,daniel.jones701@example.com,+1-732-850-8511,Norway,Unknown,2026-02-13 20:58:32.794066
CUST58793120,Thomas Hernandez,thomas.hernandez139@example.com,+1-735-838-1997,Brazil,Unknown,2024-02-20 20:58:32.794066
CUST24672521,Susan Martin,susan.martin483@example.com,+1-322-418-7642,Brazil,Unknown,2025-01-02 20:58:32.794066
CUST95845705,Linda Lewis,linda.lewis129@example.com,+1-446-188-4581,South Korea,Unknown,2025-05-18 20:58:32.794066
CUST83167870,Joseph Garcia,joseph.garcia63@example.com,+1-994-874-7370,Spain,Unknown,2025-08-23 20:58:32.794066
CUST86945528,Robert Brown,robert.brown836@example.com,+1-431-458-4669,Canada,Vancouver,2025-02-17 20:58:32.794066
CUST85070650,Emily Rodriguez,emily.rodriguez751@example.com,+1-197-615-2542,Brazil,Unknown,2024-12-25 20:58:32.794066
CUST74729802,Donna Wilson,donna.wilson661@example.com,+1-639-164-8450,South Korea,Unknown,2024-09-01 20:58:32.794066
CUST17224544,Thomas Davis,thomas.davis690@example.com,+1-533-155-8246,Germany,Berlin,2026-01-26 20:58:32.794066
CUST40828276,Patricia Rodriguez,patricia.rodriguez728@example.com,+1-746-317-4237,France,Nice,2025-10-31 20:58:32.794066
CUST09224162,Donna Perez,donna.perez154@example.com,+1-101-233-5325,Denmark,Unknown,2024-02-20 20:58:32.794066
CUST72390050,Betty Miller,betty.miller755@example.com,+1-964-804-9260,France,Nice,2025-07-24 20:58:32.794066
CUST93505547,Steven Davis,steven.davis460@example.com,+1-533-807-9035,Denmark,Unknown,2024-10-02 20:58:32.794066
CUST72423477,Mary White,mary.white621@example.com,+1-296-866-9676,South Korea,Unknown,2025-05-10 20:58:32.794066
CUST71022696,James Robinson,james.robinson63@example.com,+1-816-426-5543,Germany,Berlin,2025-09-18 20:58:32.794066
CUST40878147,Kimberly Robinson,kimberly.robinson428@example.com,+1-841-396-8011,United Kingdom,Birmingham,2025-06-01 20:58:32.794066
CUST20358312,Christopher Johnson,christopher.johnson348@example.com,+1-108-692-8822,Germany,Hamburg,2025-10-23 20:58:32.794066
